timestamps,TP9,AF7,AF8,TP10,Right AUX
1718680621.429,0.000,-77.148,-30.273,295.898,0.000
1718680621.433,0.000,-42.969,63.965,224.121,0.000
1718680621.436,0.000,-42.969,120.117,-70.312,0.000
1718680621.440,141.113,-56.152,90.820,-211.914,0.000
1718680621.444,81.543,-57.617,87.891,47.852,0.000
1718680621.448,-166.504,-41.992,92.773,258.789,0.000
1718680621.452,-275.391,-54.688,62.500,231.934,0.000
1718680621.456,-99.609,-74.707,4.883,-62.012,0.000
1718680621.460,139.160,-59.082,-10.742,-254.883,0.000
1718680621.464,148.926,-34.180,41.992,-40.039,0.000
1718680621.468,-115.234,-31.250,38.574,197.266,0.000
1718680621.472,-273.926,-82.520,-111.328,249.512,0.000
1718680621.476,-105.469,-60.547,-35.156,11.719,0.000
1718680621.479,124.023,-18.066,140.625,-206.055,0.000
1718680621.483,136.230,-63.965,84.961,-66.406,0.000
1718680621.487,-100.098,-69.824,10.254,182.617,0.000
1718680621.491,-270.020,-30.762,16.602,256.836,0.000
1718680621.495,-167.969,-24.902,42.480,-11.230,0.000
1718680621.499,56.152,-58.105,14.648,-256.836,0.000
1718680621.503,140.625,-63.965,8.301,-137.207,0.000
1718680621.507,-98.145,-49.805,9.277,132.324,0.000
1718680621.511,-309.082,-33.691,16.602,232.422,0.000
1718680621.515,-189.453,-41.992,-18.066,19.043,0.000
1718680621.519,26.367,-81.055,-109.863,-224.121,0.000
1718680621.522,130.859,-28.320,-6.836,-185.547,0.000
1718680621.526,-37.598,-13.184,45.410,113.770,0.000
1718680621.530,-276.367,-75.195,-44.922,246.582,0.000
1718680621.534,-221.680,-60.547,-57.617,31.250,0.000
1718680621.538,22.461,-43.457,11.230,-237.793,0.000
1718680621.542,170.898,-80.566,16.113,-228.516,0.000
1718680621.546,17.578,-77.637,-64.941,75.684,0.000
1718680621.550,-234.375,-35.645,-97.168,254.883,0.000
1718680621.554,-243.652,-45.410,-131.348,89.844,0.000
1718680621.558,-25.391,-59.082,-125.977,-208.496,0.000
1718680621.562,159.180,-68.848,-187.012,-246.094,0.000
1718680621.565,22.461,-61.035,-153.320,54.199,0.000
1718680621.569,-250.977,-30.762,-24.414,207.031,0.000
1718680621.573,-275.879,-46.875,-66.406,107.910,0.000
1718680621.577,-50.293,-41.016,-65.430,-162.598,0.000
1718680621.581,118.164,-31.738,-19.043,-282.227,0.000
1718680621.585,15.137,-25.391,17.578,22.949,0.000
1718680621.589,-239.258,-39.551,-49.805,223.633,0.000
1718680621.593,-301.270,-48.340,-97.168,145.020,0.000
1718680621.597,-100.098,-46.387,-61.523,-155.273,0.000
1718680621.601,87.891,-79.102,-84.961,-307.129,0.000
1718680621.604,28.320,-76.172,-115.723,-33.691,0.000
1718680621.608,-203.613,-54.199,-160.156,205.078,0.000
1718680621.612,-302.246,-34.668,-115.723,193.359,0.000
1718680621.616,-120.605,-33.203,-54.199,-104.004,0.000
1718680621.620,96.191,-52.246,-54.688,-311.035,0.000
1718680621.624,68.359,-53.223,-53.223,-89.844,0.000
1718680621.628,-192.871,-34.668,-36.621,152.344,0.000
1718680621.632,-337.891,-42.969,-82.031,162.109,0.000
1718680621.636,-147.949,-42.969,-129.395,-101.074,0.000
1718680621.640,96.680,-22.949,-88.379,-330.566,0.000
1718680621.644,94.727,-42.480,-49.316,-145.508,0.000
1718680621.647,-145.996,-65.430,-100.098,167.969,0.000
1718680621.651,-284.668,-82.031,-215.332,247.559,0.000
1718680621.655,-143.066,-57.617,-171.387,-33.203,0.000
1718680621.659,64.941,-4.883,-0.488,-311.523,0.000
1718680621.663,110.352,-18.066,-37.598,-204.102,0.000
1718680621.667,-129.883,-25.879,-69.336,83.496,0.000
1718680621.671,-324.219,-4.395,-27.832,204.102,0.000
1718680621.675,0.000,-11.719,-37.109,-41.504,0.000
1718680621.679,0.000,-39.551,-92.773,-318.848,0.000
1718680621.683,0.000,-38.086,-101.074,-230.957,0.000
1718680621.687,0.000,-26.855,-47.852,111.328,0.000
1718680621.690,0.000,-40.039,-62.500,257.324,0.000
1718680621.694,0.000,-64.453,-145.508,22.949,0.000
1718680621.698,0.000,-45.410,-179.199,-253.906,0.000
1718680621.702,0.000,-6.836,-20.996,-229.492,0.000
1718680621.706,0.000,-24.414,-22.949,96.680,0.000
1718680621.710,0.000,-45.410,-153.320,260.742,0.000
1718680621.714,0.000,-16.113,-115.234,79.102,0.000
1718680621.718,0.000,-7.812,-61.035,-216.797,0.000
1718680621.722,124.512,-24.414,-93.262,-281.250,0.000
1718680621.726,-21.484,-31.250,-112.305,32.227,0.000
1718680621.730,-236.328,-36.621,-84.961,267.090,0.000
1718680621.733,-247.559,-36.621,-72.266,127.930,0.000
1718680621.737,-61.523,-28.320,-75.195,-232.910,0.000
1718680621.741,122.559,-34.180,-103.516,-317.383,0.000
1718680621.745,15.625,-44.922,-75.684,12.207,0.000
1718680621.749,-258.301,-25.879,-33.203,223.145,0.000
1718680621.753,-289.062,-16.113,-36.621,153.320,0.000
1718680621.757,-54.199,-43.457,-142.578,-166.992,0.000
1718680621.761,111.328,-28.320,-110.352,-363.281,0.000
1718680621.765,31.250,-15.137,16.602,-52.246,0.000
1718680621.769,-189.941,-40.527,-50.293,235.352,0.000
1718680621.773,-298.340,-51.758,-98.633,177.734,0.000
1718680621.776,-135.742,-48.340,-73.242,-159.180,0.000
1718680621.780,83.008,-39.551,-43.457,-361.328,0.000
1718680621.784,61.035,-24.902,-45.410,-85.938,0.000
1718680621.788,-158.203,-25.879,-101.562,227.051,0.000
1718680621.792,-267.578,-17.578,-96.191,226.562,0.000
1718680621.796,-121.582,-0.977,-64.453,-116.699,0.000
1718680621.800,52.734,-60.059,-129.883,-363.281,0.000
1718680621.804,56.152,-83.008,-165.527,-134.766,0.000
1718680621.808,-150.879,-23.438,-45.410,175.781,0.000
1718680621.812,-301.758,-22.949,-17.090,228.516,0.000
1718680621.816,-175.781,-42.969,-110.840,-95.215,0.000
1718680621.819,28.809,-41.992,-110.840,-365.723,0.000
1718680621.823,61.035,-15.625,-51.758,-191.895,0.000
1718680621.827,-132.324,3.906,-88.379,147.949,0.000
1718680621.831,-297.363,-20.996,-165.527,250.000,0.000
1718680621.835,-200.684,-45.898,-188.965,-63.965,0.000
1718680621.839,8.301,-43.457,-162.598,-356.445,0.000
1718680621.843,73.242,-38.574,-130.371,-231.934,0.000
1718680621.847,-103.516,-62.012,-228.027,130.859,0.000
1718680621.851,-289.062,-44.434,-207.520,233.398,0.000
1718680621.855,-217.773,-4.883,-64.453,-42.480,0.000
1718680621.858,31.738,-19.043,-119.141,-280.762,0.000
1718680621.862,0.000,-12.207,-130.859,-223.145,0.000
1718680621.866,0.000,13.184,-72.266,95.703,0.000
1718680621.870,0.000,-1.953,-95.703,265.137,0.000
1718680621.874,0.000,-29.297,-151.855,57.617,0.000
1718680621.878,0.000,-30.273,-154.785,-257.324,0.000
1718680621.882,0.000,-22.461,-126.465,-291.504,0.000
1718680621.886,0.000,-18.555,-64.941,47.363,0.000
1718680621.890,0.000,-38.086,-96.680,240.234,0.000
1718680621.894,0.000,-75.195,-216.309,56.152,0.000
1718680621.898,0.000,-51.758,-141.602,-236.816,0.000
1718680621.901,0.000,-20.508,-36.621,-317.871,0.000
1718680621.905,0.000,-35.645,-65.430,-5.859,0.000
1718680621.909,-187.012,-14.160,-76.172,224.121,0.000
1718680621.913,-212.891,16.113,-42.480,115.723,0.000
1718680621.917,-30.273,-10.254,-60.547,-216.797,0.000
1718680621.921,155.273,-20.508,-67.871,-321.289,0.000
1718680621.925,77.637,-23.438,-48.340,7.812,0.000
1718680621.929,-141.602,-39.551,-80.566,235.840,0.000
1718680621.933,-208.008,-47.852,-79.590,162.598,0.000
1718680621.937,-45.898,-75.195,-154.297,-153.320,0.000
1718680621.941,130.859,-53.711,-125.000,-317.383,0.000
1718680621.944,73.730,-3.906,31.738,-59.082,0.000
1718680621.948,-160.156,-7.812,-21.484,178.223,0.000
1718680621.952,-255.859,-20.508,-77.637,166.504,0.000
1718680621.956,0.000,-16.602,-64.453,-136.230,0.000
1718680621.960,0.000,-13.184,-5.859,-354.004,0.000
1718680621.964,0.000,-36.133,-29.785,-119.141,0.000
1718680621.968,0.000,-51.758,-80.078,152.832,0.000
1718680621.972,0.000,-49.805,-59.082,176.758,0.000
1718680621.976,0.000,-45.410,-87.891,-91.309,0.000
1718680621.980,0.000,-44.922,-130.371,-328.613,0.000
1718680621.984,0.000,-43.945,-124.023,-153.320,0.000
1718680621.987,0.000,-25.391,-49.805,167.969,0.000
1718680621.991,0.000,-31.738,-17.578,223.633,0.000
1718680621.995,0.000,-38.574,-41.504,-71.777,0.000
1718680621.999,0.000,-35.645,-29.785,-334.473,0.000
1718680622.003,-83.008,-33.203,16.602,-219.727,0.000
1718680622.007,111.816,-26.367,4.395,122.559,0.000
1718680622.011,94.238,-28.320,-67.871,262.207,0.000
1718680622.015,-133.301,-38.574,-61.035,0.000,0.000
1718680622.019,-262.207,-16.602,25.879,-291.504,0.000
1718680622.023,-101.074,-19.531,-16.113,-218.262,0.000
1718680622.027,108.887,-52.734,-95.215,106.445,0.000
1718680622.030,123.047,-47.852,-54.688,252.930,0.000
1718680622.034,-79.590,-39.062,-0.488,24.902,0.000
1718680622.038,-228.027,-57.129,-1.465,-268.555,0.000
1718680622.042,-104.980,-76.660,-100.586,-229.492,0.000
1718680622.046,87.891,-50.293,-79.590,99.121,0.000
1718680622.050,-238.770,-26.367,39.551,257.324,0.000
1718680622.054,-185.547,-49.805,-8.301,88.379,0.000
1718680622.058,1.465,-56.641,-41.016,-246.582,0.000
1718680622.062,114.746,-43.945,12.695,-308.594,0.000
1718680622.066,6.836,-41.992,12.695,37.598,0.000
1718680622.069,-203.125,-63.477,-101.074,252.441,0.000
1718680622.073,-205.566,-79.102,-174.316,132.324,0.000
1718680622.077,-28.320,-40.039,-34.668,-200.684,0.000
1718680622.081,120.605,-30.273,11.719,-302.246,0.000
1718680622.085,35.156,-50.781,-78.613,21.973,0.000
1718680622.089,-174.805,-56.152,-69.336,220.703,0.000
1718680622.093,-219.238,-58.105,-24.902,116.699,0.000
1718680622.097,-58.594,-49.805,-49.316,-191.895,0.000
1718680622.101,104.492,-60.059,-103.516,-355.469,0.000
1718680622.105,61.523,-55.664,-76.172,-50.293,0.000
1718680622.109,-142.578,-46.387,-48.340,228.027,0.000
1718680622.112,-228.516,-48.828,-58.105,173.340,0.000
1718680622.116,-68.359,-61.035,-152.832,-158.203,0.000
1718680622.120,100.098,-55.664,-127.441,-366.699,0.000
1718680622.124,72.754,-37.598,-5.371,-102.539,0.000
1718680622.128,-122.559,-55.664,-55.664,194.336,0.000
1718680622.132,-217.285,-71.289,-118.164,209.961,0.000
1718680622.136,-77.148,-48.340,-65.430,-115.234,0.000
1718680622.140,103.516,-35.156,-26.855,-359.863,0.000
1718680622.144,0.000,-49.316,-84.961,-139.648,0.000
1718680622.148,0.000,-42.480,-121.094,175.781,0.000
1718680622.152,0.000,-43.945,-83.008,211.914,0.000
1718680622.155,0.000,-61.035,-55.664,-109.863,0.000
1718680622.159,0.000,-75.195,-83.984,-364.258,0.000
1718680622.163,0.000,-85.938,-112.793,-187.012,0.000
1718680622.167,0.000,-63.965,-72.754,141.602,0.000
1718680622.171,0.000,-21.484,-44.922,227.539,0.000
1718680622.175,0.000,-44.434,-126.953,-48.340,0.000
1718680622.179,0.000,-72.754,-163.574,-318.359,0.000
1718680622.183,0.000,-34.668,-30.762,-240.234,0.000
1718680622.187,0.000,-35.156,-42.969,113.770,0.000
1718680622.191,124.023,-50.293,-136.719,270.508,0.000
1718680622.194,-69.824,-46.387,-107.422,-20.020,0.000
1718680622.198,-229.980,-49.316,-91.797,-347.168,0.000
1718680622.202,-123.535,-36.133,-107.910,-280.762,0.000
1718680622.206,48.828,-48.828,-160.645,78.125,0.000
1718680622.210,79.590,-62.012,-212.891,226.562,0.000
1718680622.214,-98.145,-47.363,-190.430,21.973,0.000
1718680622.218,-245.605,-43.457,-134.277,-286.133,0.000
1718680622.222,-136.719,-80.078,-241.699,-293.457,0.000
1718680622.226,46.387,-81.543,-222.168,52.734,0.000
1718680622.230,109.863,-43.945,-83.496,238.281,0.000
1718680622.234,-48.340,-51.270,-165.527,72.266,0.000
1718680622.237,-213.867,-45.898,0.000,-243.652,0.000
1718680622.241,-149.902,-33.203,0.000,-313.477,0.000
1718680622.245,15.137,-39.551,0.000,12.695,0.000
1718680622.249,115.723,-65.918,0.000,228.027,0.000
1718680622.253,-16.602,-77.637,0.000,91.797,0.000
1718680622.257,-220.215,-77.148,0.000,-258.789,0.000
1718680622.261,-202.148,-49.316,0.000,-371.582,0.000
1718680622.265,-31.250,-44.434,0.000,-19.043,0.000
1718680622.269,105.957,-108.887,0.000,219.238,0.000
1718680622.273,-16.113,-89.355,0.000,128.906,0.000
1718680622.276,-221.680,-39.062,0.000,-197.754,0.000
1718680622.280,-201.660,-55.664,0.000,-366.699,0.000
1718680622.284,-39.062,-43.945,-256.836,-80.566,0.000
1718680622.288,86.914,-5.859,-197.266,180.176,0.000
1718680622.292,6.836,-19.531,-205.566,163.574,0.000
1718680622.296,-192.871,-41.992,-239.258,-166.504,0.000
1718680622.300,-239.746,-29.297,-219.727,-385.742,0.000
1718680622.304,-104.980,-21.973,-205.078,-115.723,0.000
1718680622.308,46.875,-30.762,-199.707,166.992,0.000
1718680622.312,5.371,-68.359,-306.152,181.641,0.000
1718680622.315,-225.586,-56.641,-303.223,-114.258,0.000
1718680622.319,-294.434,5.371,-129.883,-380.371,0.000
1718680622.323,-115.234,-6.348,-153.320,-211.914,0.000
1718680622.327,52.246,-40.039,-200.195,84.473,0.000
1718680622.331,19.043,-34.668,-180.664,142.090,0.000
1718680622.335,-180.176,-15.137,-193.848,-132.324,0.000
1718680622.339,-267.578,-10.254,-251.465,-371.094,0.000
1718680622.343,-140.625,-0.977,-228.516,-251.953,0.000
1718680622.347,26.367,-7.324,-201.660,40.039,0.000
1718680622.351,30.762,-27.344,-262.695,153.809,0.000
1718680622.355,-175.293,-41.016,-298.828,-75.684,0.000
1718680622.358,-284.180,-45.410,-280.273,-353.516,0.000
1718680622.362,-154.785,-25.879,-229.004,-316.895,0.000
1718680622.366,16.113,-4.395,-238.770,-3.418,0.000
1718680622.370,39.062,-18.555,-328.613,143.066,0.000
1718680622.374,-171.875,-47.852,-359.375,-83.984,0.000
1718680622.378,-315.918,-19.043,-213.379,-374.023,0.000
1718680622.382,-223.145,-10.742,-208.496,-337.891,0.000
1718680622.386,-77.148,-29.297,-279.785,16.113,0.000
1718680622.390,-36.621,-13.672,-258.301,165.039,0.000
1718680622.394,-219.238,11.230,-235.352,-40.527,0.000
1718680622.397,-385.254,6.348,-287.598,-327.148,0.000
1718680622.401,-277.344,-37.109,-397.461,-360.352,0.000
1718680622.405,-88.867,-36.621,-358.398,-57.617,0.000
1718680622.409,-20.020,0.977,-227.539,134.766,0.000
1718680622.413,-165.039,-14.160,-270.996,24.902,0.000
1718680622.417,-342.773,-20.996,-320.801,-264.648,0.000
1718680622.421,-301.758,2.930,-319.336,-333.008,0.000
1718680622.425,-68.848,3.418,-285.645,-9.277,0.000
1718680622.429,-290.527,-30.762,-308.105,207.520,0.000
1718680622.433,-334.961,-54.688,-351.562,125.000,0.000
1718680622.437,-179.199,-34.180,-263.184,-198.730,0.000
1718680622.440,-22.949,-13.672,-214.355,-371.094,0.000
1718680622.444,-43.457,-32.715,-268.066,-56.152,0.000
1718680622.448,-237.793,-34.668,-325.684,215.820,0.000
1718680622.452,-339.355,11.719,-219.727,150.879,0.000
1718680622.456,-208.984,-9.277,-195.312,-157.227,0.000
1718680622.460,-27.344,-31.250,-246.582,-330.566,0.000
1718680622.464,-25.879,-2.930,-168.945,-85.449,0.000
1718680622.468,-214.355,13.672,-123.047,175.781,0.000
1718680622.472,-309.082,0.977,-156.738,218.262,0.000
1718680622.476,-164.551,-23.438,-209.473,-37.598,0.000
1718680622.480,33.691,-22.949,-210.938,-252.930,0.000
1718680622.483,51.758,-19.531,-160.156,-55.664,0.000
1718680622.487,-147.461,-37.109,-155.273,233.887,0.000
1718680622.491,-289.062,-65.918,-285.156,284.180,0.000
1718680622.495,-182.129,-47.363,-280.762,-10.742,0.000
1718680622.499,4.883,-23.438,-172.852,-267.578,0.000
1718680622.503,80.078,-15.137,-181.152,-87.402,0.000
1718680622.507,-98.145,-36.621,-262.207,249.023,0.000
1718680622.511,-266.602,-43.945,-242.188,312.500,0.000
1718680622.515,-169.922,-22.461,-196.777,51.270,0.000
1718680622.519,0.000,-29.785,-260.254,-191.895,0.000
1718680622.523,0.000,-28.320,-240.234,-89.355,0.000
1718680622.526,0.000,-41.504,-180.664,227.051,0.000
1718680622.530,0.000,-71.777,-204.590,335.449,0.000
1718680622.534,0.000,-67.871,-270.508,89.844,0.000
1718680622.538,0.000,-70.801,-352.539,-189.453,0.000
1718680622.542,0.000,-67.871,-316.895,-167.480,0.000
1718680622.546,0.000,-29.785,-236.328,165.039,0.000
1718680622.550,0.000,-29.785,-306.641,361.816,0.000
1718680622.554,0.000,-45.410,-365.234,175.293,0.000
1718680622.558,0.000,-12.695,-217.773,-166.016,0.000
1718680622.562,0.000,-19.531,-188.965,-217.285,0.000
1718680622.565,-20.020,-52.246,-251.465,122.559,0.000
1718680622.569,-222.656,-66.895,-270.508,329.102,0.000
1718680622.573,-232.422,-38.086,-261.230,178.223,0.000
1718680622.577,-57.617,-24.414,-262.695,-150.879,0.000
1718680622.581,72.754,-39.062,-282.227,-244.629,0.000
1718680622.585,-11.230,-39.551,-285.156,100.098,0.000
1718680622.589,-222.168,-34.668,-242.676,340.332,0.000
1718680622.593,-276.855,-43.457,-210.938,229.492,0.000
1718680622.597,-94.238,-83.008,-350.586,-78.125,0.000
1718680622.601,55.664,-65.918,-334.961,-246.094,0.000
1718680622.605,-15.137,-22.461,-181.152,19.043,0.000
1718680622.608,-185.547,-28.809,-254.395,302.246,0.000
1718680622.612,0.000,-24.414,0.000,268.555,0.000
1718680622.616,0.000,-20.996,0.000,-67.871,0.000
1718680622.620,0.000,-18.555,0.000,-236.328,0.000
1718680622.624,0.000,-34.668,0.000,20.996,0.000
1718680622.628,0.000,-44.922,0.000,266.602,0.000
1718680622.632,0.000,-38.086,0.000,261.719,0.000
1718680622.636,0.000,-39.551,0.000,-82.520,0.000
1718680622.640,0.000,-51.758,0.000,-309.570,0.000
1718680622.644,0.000,-62.012,0.000,-51.270,0.000
1718680622.648,0.000,-18.555,0.000,273.438,0.000
1718680622.651,0.000,-6.836,0.000,320.801,0.000
1718680622.655,0.000,-41.504,0.000,14.648,0.000
1718680622.659,38.574,-41.992,-259.766,-283.203,0.000
1718680622.663,69.336,-16.602,-187.988,-149.902,0.000
1718680622.667,-99.121,-6.836,-221.680,180.176,0.000
1718680622.671,-229.004,-10.742,-310.547,270.508,0.000
1718680622.675,-125.977,-18.555,-330.078,-24.902,0.000
1718680622.679,49.805,-44.434,-353.027,-302.734,0.000
1718680622.683,112.793,-48.340,-326.172,-173.340,0.000
1718680622.687,-62.988,-71.289,-423.340,173.828,0.000
1718680622.691,-248.047,-56.641,-442.383,274.414,0.000
1718680622.694,-185.059,-15.137,-267.578,-13.672,0.000
1718680622.698,26.855,-27.344,-322.266,-280.273,0.000
1718680622.702,132.812,-30.762,-333.008,-204.590,0.000
1718680622.706,-14.160,-17.578,-261.230,135.254,0.000
1718680622.710,-208.008,-20.996,-289.551,285.645,0.000
1718680622.714,-180.664,-40.527,-385.742,49.316,0.000
1718680622.718,4.883,-39.062,-377.930,-265.625,0.000
1718680622.722,128.906,-31.738,-313.477,-273.438,0.000
1718680622.726,-3.418,-50.293,-340.820,74.219,0.000
1718680622.730,-203.125,-49.805,-404.785,270.020,0.000
1718680622.734,-176.758,-35.156,-474.609,98.145,0.000
1718680622.737,-0.977,-38.086,-404.297,-221.680,0.000
1718680622.741,117.188,-16.602,-287.598,-278.809,0.000
1718680622.745,0.977,-8.789,-274.902,29.785,0.000
1718680622.749,-215.332,-41.504,-308.105,198.730,0.000
1718680622.753,-236.328,-29.297,-288.086,71.289,0.000
1718680622.757,-35.645,-18.066,-326.172,-217.285,0.000
1718680622.761,111.816,-32.715,-379.395,-329.102,0.000
1718680622.765,32.715,-24.902,-319.824,-9.277,0.000
1718680622.769,-161.621,-28.320,-322.266,237.305,0.000
1718680622.773,-226.562,-39.062,-366.211,156.250,0.000
1718680622.776,-53.711,-43.457,-438.965,-145.020,0.000
1718680622.780,117.676,-19.531,-385.742,-319.824,0.000
1718680622.784,46.387,10.254,-201.172,-68.848,0.000
1718680622.788,-170.898,-31.250,-288.574,187.012,0.000
1718680622.792,-233.887,-52.246,-391.602,161.133,0.000
1718680622.796,-62.500,-28.320,-373.535,-122.559,0.000
1718680622.800,108.887,-20.020,-352.539,-294.434,0.000
1718680622.804,88.867,-22.949,-388.672,-41.504,0.000
1718680622.808,-128.418,-26.367,-437.500,203.125,0.000
1718680622.812,-251.465,-21.484,-426.758,177.734,0.000
1718680622.816,-113.281,-26.367,-438.477,-103.027,0.000
1718680622.819,77.148,-56.152,-533.203,-302.246,0.000
1718680622.823,105.957,-54.688,-567.871,-93.750,0.000
1718680622.827,-112.305,-38.086,-510.742,173.340,0.000
1718680622.831,-258.301,-53.223,-557.129,219.727,0.000
1718680622.835,-128.906,-42.969,-596.680,-51.758,0.000
1718680622.839,51.758,-8.789,-543.457,-308.594,0.000
1718680622.843,99.121,18.066,-502.930,-154.785,0.000
1718680622.847,-71.777,-0.488,-573.730,155.273,0.000
1718680622.851,-240.234,-28.320,-590.820,236.328,0.000
1718680622.855,-166.504,-25.879,-560.059,-21.973,0.000
1718680622.859,-2.930,-38.086,-571.289,-305.664,0.000
1718680622.862,58.105,-49.316,-595.703,-236.328,0.000
1718680622.866,-86.914,-53.711,-625.000,105.957,0.000
1718680622.870,-254.395,-31.250,-612.793,258.789,0.000
1718680622.874,-200.684,-20.508,-591.797,17.090,0.000
1718680622.878,-41.504,-42.480,-621.094,-275.879,0.000
1718680622.882,42.969,-49.805,-660.156,-249.512,0.000
1718680622.886,-76.172,-26.367,-646.973,63.477,0.000
1718680622.890,-236.816,0.488,-652.344,215.820,0.000
1718680622.894,0.000,-7.812,0.000,33.203,0.000
1718680622.898,0.000,-30.762,0.000,-265.625,0.000
1718680622.902,0.000,-35.156,0.000,-293.945,0.000
1718680622.905,0.000,-23.438,0.000,44.434,0.000
1718680622.909,0.000,-42.969,0.000,233.887,0.000
1718680622.913,0.000,-70.312,0.000,63.477,0.000
1718680622.917,0.000,-33.203,0.000,-261.230,0.000
1718680622.921,0.000,6.348,0.000,-333.496,0.000
1718680622.925,0.000,-30.762,0.000,7.324,0.000
1718680622.929,0.000,-41.504,0.000,251.465,0.000
1718680622.933,0.000,-0.977,0.000,130.371,0.000
1718680622.937,0.000,-20.508,0.000,-197.754,0.000
1718680622.941,44.434,-39.062,-648.438,-323.242,0.000
1718680622.945,-3.418,-44.434,-665.039,-37.109,0.000
1718680622.948,-206.055,-52.246,-690.918,201.660,0.000
1718680622.952,-262.207,-43.945,-699.707,162.598,0.000
1718680622.956,-95.703,-30.273,-776.367,-123.535,0.000
1718680622.960,66.406,-30.273,-812.988,-279.297,0.000
1718680622.964,31.738,-22.461,-799.316,-29.297,0.000
1718680622.968,-179.688,-29.785,-817.871,201.660,0.000
1718680622.972,-275.391,-72.266,-901.855,204.102,0.000
1718680622.976,-140.137,-31.738,-890.137,-82.520,0.000
1718680622.980,26.855,22.949,-826.172,-318.848,0.000
1718680622.984,37.109,-4.395,-857.910,-95.215,0.000
1718680622.988,0.000,-30.273,-875.977,195.312,0.000
1718680622.991,0.000,3.418,-853.516,241.211,0.000
1718680622.995,0.000,18.555,-827.637,-46.875,0.000
1718680622.999,0.000,-24.902,-854.004,-294.434,0.000
1718680623.003,0.000,-47.363,-878.418,-135.742,0.000
1718680623.007,0.000,-38.574,-879.883,173.340,0.000
1718680623.011,0.000,-7.324,-880.859,256.836,0.000
1718680623.015,0.000,-18.066,-911.621,-17.578,0.000
1718680623.019,0.000,-25.391,-909.180,-264.160,0.000
1718680623.023,0.000,27.344,-816.895,-186.523,0.000
1718680623.027,0.000,24.414,-817.383,107.422,0.000
1718680623.030,0.000,-15.137,-843.750,236.328,0.000
1718680623.034,-187.500,-18.555,-849.121,-13.184,0.000
1718680623.038,-14.160,-4.395,-817.871,-300.293,0.000
1718680623.042,85.449,-17.090,-807.617,-247.070,0.000
1718680623.046,-31.738,-10.254,-803.711,102.051,0.000
1718680623.050,-178.711,11.230,-808.594,272.949,0.000
1718680623.054,-148.438,-22.949,-850.098,31.738,0.000
1718680623.058,-19.531,-38.574,-818.848,-282.715,0.000
1718680623.062,71.289,-46.387,-867.188,-265.137,0.000
1718680623.066,-15.137,-32.715,-839.355,86.914,0.000
1718680623.070,-173.340,13.672,-745.117,270.020,0.000
1718680623.073,-166.016,-9.766,-814.941,95.703,0.000
1718680623.077,-23.438,-29.785,-820.312,-243.164,0.000
1718680623.081,79.102,-15.137,-765.625,-331.543,0.000
1718680623.085,-13.184,-17.090,-742.188,21.973,0.000
1718680623.089,-195.801,-44.434,-791.016,270.020,0.000
1718680623.093,-215.332,-39.062,-796.387,130.371,0.000
1718680623.097,-73.242,-20.508,-768.066,-194.336,0.000
1718680623.101,81.543,-29.297,-792.969,-299.805,0.000
1718680623.105,63.965,-19.531,-818.848,27.832,0.000
1718680623.109,-105.469,-15.137,-799.316,306.152,0.000
1718680623.113,-176.758,-19.531,-737.793,215.332,0.000
1718680623.116,-66.895,-31.250,-775.391,-172.363,0.000
1718680623.120,71.289,-57.129,-814.453,-374.512,0.000
1718680623.124,63.477,-24.902,-808.105,-29.785,0.000
1718680623.128,-135.254,15.137,-748.047,266.602,0.000
1718680623.132,-218.262,6.836,-778.809,227.051,0.000
1718680623.136,-78.125,-1.953,-807.129,-116.211,0.000
1718680623.140,56.641,-1.953,-765.137,-361.328,0.000
1718680623.144,45.898,-12.695,-788.086,-107.422,0.000
1718680623.148,-128.906,-43.457,-836.426,209.961,0.000
1718680623.152,-214.844,-51.270,-882.812,257.324,0.000
1718680623.156,-94.238,-31.738,-881.836,-87.402,0.000
1718680623.159,73.242,13.672,-791.992,-373.047,0.000
1718680623.163,105.469,6.836,-815.918,-147.949,0.000
1718680623.167,-102.051,-21.973,-844.238,167.480,0.000
1718680623.171,-241.211,-20.996,-828.125,233.887,0.000
1718680623.175,0.000,-13.184,-839.355,-72.754,0.000
1718680623.179,0.000,-37.598,-889.160,-351.562,0.000
1718680623.183,0.000,-54.199,-878.418,-204.590,0.000
1718680623.187,0.000,-14.648,-861.328,133.789,0.000
1718680623.191,0.000,17.090,-890.625,266.113,0.000
1718680623.195,0.000,2.441,-941.406,-16.113,0.000
1718680623.198,0.000,-25.879,-927.734,-340.332,0.000
1718680623.202,0.000,20.508,-845.703,-261.719,0.000
1718680623.206,0.000,21.973,-895.020,111.816,0.000
1718680623.210,0.000,1.953,-927.246,287.109,0.000
1718680623.214,0.000,1.465,-924.316,31.250,0.000
1718680623.218,0.000,-18.066,-924.316,-323.730,0.000
1718680623.222,112.793,-14.160,-925.293,-317.383,0.000
1718680623.226,-0.977,-10.254,-919.434,84.961,0.000
1718680623.230,-174.316,-5.371,-928.223,317.871,0.000
1718680623.234,-166.016,-6.348,-955.078,77.637,0.000
1718680623.238,-2.930,-18.555,-954.102,-295.898,0.000
1718680623.241,146.484,-16.113,-953.125,-296.387,0.000
1718680623.245,69.336,7.324,-917.969,89.355,0.000
1718680623.249,-144.531,7.812,-877.441,291.016,0.000
1718680623.253,-167.969,-5.859,-912.109,117.676,0.000
