timestamps,TP9,AF7,AF8,TP10,Right AUX
1718676324.422,-36.133,-144.043,-636.230,-53.223,0.000
1718676324.425,-7.324,-14.648,-227.051,-1.465,0.000
1718676324.429,-13.672,97.168,241.211,26.367,0.000
1718676324.433,-30.762,24.414,146.484,0.000,0.000
1718676324.437,-53.223,-142.578,-468.262,-54.688,0.000
1718676324.441,-56.152,-173.828,-681.152,-64.453,0.000
1718676324.445,-31.738,-31.738,-297.852,-22.949,0.000
1718676324.449,-4.883,75.195,125.000,14.648,0.000
1718676324.453,-19.531,-36.621,-110.352,-6.348,0.000
1718676324.457,-49.316,-137.207,-507.324,-54.688,0.000
1718676324.461,-51.758,-109.375,-535.156,-71.777,0.000
1718676324.465,-25.879,-49.316,-368.652,-38.086,0.000
1718676324.469,0.000,-41.504,-250.488,23.438,0.000
1718676324.473,0.000,40.039,90.332,8.301,0.000
1718676324.476,0.000,-23.926,-85.449,-47.363,0.000
1718676324.480,0.000,-129.395,-546.387,-74.219,0.000
1718676324.484,0.000,-43.945,-385.254,-44.434,0.000
1718676324.488,0.000,35.156,6.348,19.531,0.000
1718676324.492,0.000,59.570,120.117,0.000,0.000
1718676324.496,0.000,-48.340,-229.004,-54.199,0.000
1718676324.500,0.000,-195.312,-702.637,-62.988,0.000
1718676324.504,0.000,-24.414,-427.246,-45.410,0.000
1718676324.508,0.000,111.328,89.355,3.906,0.000
1718676324.512,0.000,52.246,104.492,13.672,0.000
1718676324.513,3.906,-49.316,-187.012,-32.715,0.000
1718676324.517,-28.320,-89.355,-432.617,-65.430,0.000
1718676324.521,-68.848,-44.434,-423.828,-39.062,0.000
1718676324.525,-73.730,15.137,-189.941,19.043,0.000
1718676324.529,-47.852,62.012,148.926,19.531,0.000
1718676324.533,2.930,-24.414,-40.039,-32.227,0.000
1718676324.537,-16.602,-143.555,-557.129,-72.266,0.000
1718676324.540,-51.270,-171.387,-749.023,-45.898,0.000
1718676324.544,-40.527,-11.719,-279.297,5.859,0.000
1718676324.548,-27.344,101.074,161.621,13.184,0.000
1718676324.552,2.441,26.855,22.461,-21.973,0.000
1718676324.556,-0.977,-101.074,-407.227,-52.734,0.000
1718676324.560,-40.527,-82.031,-488.281,-24.414,0.000
1718676324.564,-15.625,33.691,-125.977,19.531,0.000
1718676324.568,-15.137,57.129,143.066,19.043,0.000
1718676324.572,-35.645,-10.742,3.906,-25.879,0.000
1718676324.576,-42.480,-77.148,-383.301,-71.777,0.000
1718676324.580,-38.086,-104.492,-566.406,-59.082,0.000
1718676324.584,-12.207,-58.594,-429.688,0.000,0.000
1718676324.587,1.465,-32.227,-265.625,33.691,0.000
1718676324.591,-33.203,42.969,35.156,-8.789,0.000
1718676324.595,-62.988,-38.574,-297.363,-65.918,0.000
1718676324.599,-55.176,-143.555,-654.785,-65.918,0.000
1718676324.603,-13.184,-28.809,-301.758,-20.508,0.000
1718676324.607,16.602,95.215,150.391,17.578,0.000
1718676324.611,-3.906,45.898,124.512,0.977,0.000
1718676324.615,-44.922,-117.676,-461.426,-57.129,0.000
1718676324.619,-55.176,-125.488,-641.602,-69.336,0.000
1718676324.623,-18.066,-22.949,-343.262,-20.996,0.000
1718676324.626,7.324,28.320,-22.949,17.090,0.000
1718676324.630,-6.348,-66.406,-203.613,6.836,0.000
1718676324.634,-53.223,-97.656,-456.055,-46.875,0.000
1718676324.638,-70.801,-76.172,-525.879,-72.266,0.000
1718676324.642,-34.180,-90.820,-545.898,-27.344,0.000
1718676324.646,-8.301,28.809,-119.141,15.137,0.000
1718676324.650,-7.812,82.520,150.879,5.371,0.000
1718676324.654,0.000,-23.438,-145.020,-52.734,0.000
1718676324.658,0.000,-127.441,-550.781,-81.543,0.000
1718676324.661,0.000,-89.355,-467.773,-39.062,0.000
1718676324.665,0.000,64.941,73.242,21.484,0.000
1718676324.669,0.000,81.543,214.844,12.695,0.000
1718676324.673,0.000,-95.703,-304.688,-37.598,0.000
1718676324.677,0.000,-171.387,-645.020,-70.312,0.000
1718676324.681,0.000,-45.898,-460.449,-50.781,0.000
1718676324.685,0.000,33.203,-145.508,9.766,0.000
1718676324.689,0.000,25.879,43.457,13.184,0.000
1718676324.693,0.000,-23.438,-136.719,-38.574,0.000
1718676324.697,0.000,-83.496,-463.867,-71.289,0.000
1718676324.701,-27.832,-63.477,-498.535,-45.410,0.000
1718676324.705,-4.883,-17.578,-243.652,14.648,0.000
1718676324.709,-17.090,38.086,101.074,25.879,0.000
1718676324.713,-42.480,30.762,55.664,-26.367,0.000
1718676324.717,-60.547,-101.074,-441.406,-75.195,0.000
1718676324.721,-30.273,-179.688,-732.422,-52.246,0.000
1718676324.725,12.207,-34.668,-293.945,3.418,0.000
1718676324.729,-8.789,101.562,223.145,21.973,0.000
1718676324.732,-28.809,0.977,45.410,-21.484,0.000
1718676324.736,-37.598,-205.566,-618.164,-69.824,0.000
1718676324.740,-45.898,-128.906,-641.113,-60.059,0.000
1718676324.744,-20.508,24.414,-238.770,-8.789,0.000
1718676324.749,3.906,68.359,0.000,10.742,0.000
1718676324.752,-12.695,9.277,0.000,-25.879,0.000
1718676324.756,-48.828,-85.449,0.000,-74.219,0.000
1718676324.760,-51.758,-101.562,0.000,-72.754,0.000
1718676324.764,-7.324,-35.645,0.000,-13.672,0.000
1718676324.768,0.977,12.207,0.000,23.438,0.000
1718676324.772,-36.133,2.930,0.000,-4.395,0.000
1718676324.776,-67.871,-76.660,0.000,-61.523,0.000
1718676324.780,-56.152,-153.320,0.000,-68.359,0.000
1718676324.784,-19.531,-52.246,0.000,-17.090,0.000
1718676324.788,4.883,95.215,0.000,27.832,0.000
1718676324.792,-9.766,60.547,0.000,-1.953,0.000
1718676324.796,-53.223,-119.629,-338.379,-69.824,0.000
1718676324.800,-58.594,-184.570,-640.137,-78.125,0.000
1718676324.804,-27.832,-58.594,-343.262,-36.133,0.000
1718676324.808,-4.883,64.941,138.184,18.555,0.000
1718676324.811,-12.207,-35.645,19.531,18.066,0.000
1718676324.815,-41.504,-154.785,-397.949,-48.340,0.000
1718676324.819,-63.965,-129.883,-503.906,-81.055,0.000
1718676324.823,-47.852,-54.199,-350.098,-32.715,0.000
1718676324.827,-15.137,-67.871,-186.035,42.969,0.000
1718676324.831,-27.344,-17.090,33.203,34.668,0.000
1718676324.835,-60.059,1.465,-37.598,-33.203,0.000
1718676324.839,-67.383,-125.488,-454.590,-69.336,0.000
1718676324.843,-31.738,-104.980,-409.180,-38.574,0.000
1718676324.847,-4.883,44.922,85.449,19.043,0.000
1718676324.851,-21.973,72.266,257.812,16.113,0.000
1718676324.855,-43.945,-64.941,-74.707,-39.062,0.000
1718676324.859,-62.500,-183.105,-536.133,-82.520,0.000
1718676324.862,-44.922,-137.695,-558.105,-65.430,0.000
1718676324.866,4.395,10.254,-102.539,-6.348,0.000
1718676324.870,5.859,25.879,132.324,9.277,0.000
1718676324.874,-47.363,-119.141,-295.898,-35.156,0.000
1718676324.878,-74.707,-96.680,-476.074,-84.961,0.000
1718676324.882,-49.805,-46.387,-411.621,-72.266,0.000
1718676324.886,-21.484,-12.695,-185.059,-22.461,0.000
1718676324.890,0.000,50.293,193.359,-12.695,0.000
1718676324.894,0.000,20.020,134.277,-46.387,0.000
1718676324.898,0.000,-113.770,-368.652,-101.562,0.000
1718676324.902,0.000,-169.434,-624.512,-118.652,0.000
1718676324.906,0.000,-27.832,-195.801,-65.430,0.000
1718676324.909,0.000,50.293,158.691,-44.434,0.000
1718676324.913,0.000,-52.246,-53.711,-108.398,0.000
1718676324.917,0.000,-186.035,-594.727,-167.480,0.000
1718676324.921,0.000,-153.809,-653.320,-172.363,0.000
1718676324.925,0.000,-31.250,-257.812,-145.508,0.000
1718676324.929,0.000,46.387,113.281,-121.094,0.000
1718676324.933,0.000,-92.285,-195.801,-155.762,0.000
1718676324.934,-20.996,-143.066,-469.727,-237.305,0.000
1718676324.938,-38.086,-114.258,-479.980,-256.836,0.000
1718676324.942,-89.355,-73.242,-333.984,-204.102,0.000
1718676324.946,-102.539,34.180,113.770,-164.551,0.000
1718676324.950,-46.387,19.531,176.758,-178.223,0.000
1718676324.954,-36.133,-138.184,-343.750,-224.609,0.000
1718676324.958,-93.750,-216.797,-677.246,-231.445,0.000
1718676324.962,-143.555,-167.969,-572.266,-163.574,0.000
1718676324.966,-161.133,48.828,90.820,-101.074,0.000
1718676324.969,-147.461,45.410,227.051,-95.703,0.000
1718676324.973,-125.000,-131.836,-316.406,-141.113,0.000
1718676324.977,-159.180,-142.090,-511.230,-155.762,0.000
1718676324.981,-90.820,-40.527,-293.945,-93.262,0.000
1718676324.985,-58.105,44.434,95.215,-27.344,0.000
1718676324.989,-64.453,-10.254,132.324,-18.066,0.000
1718676324.993,-73.730,-83.984,-136.719,-65.918,0.000
1718676324.997,-68.848,-128.906,-474.609,-91.309,0.000
1718676325.001,-41.992,-117.188,-533.203,-39.062,0.000
1718676325.005,8.301,-68.359,-310.059,26.855,0.000
1718676325.008,15.137,25.879,50.781,28.320,0.000
1718676325.012,-5.859,7.324,-30.273,-28.809,0.000
1718676325.016,-16.113,-168.457,-604.492,-70.312,0.000
1718676325.020,-8.301,-118.164,-501.953,-32.227,0.000
1718676325.024,21.484,67.871,53.711,38.574,0.000
1718676325.028,22.949,62.012,171.875,51.758,0.000
1718676325.032,-24.414,-56.641,-143.555,1.953,0.000
1718676325.036,-58.594,-120.605,-485.352,-39.062,0.000
1718676325.040,-34.180,-73.730,-436.035,-7.324,0.000
1718676325.044,16.113,30.273,-64.941,52.246,0.000
1718676325.047,39.062,22.949,115.723,65.430,0.000
1718676325.051,8.789,-42.969,-78.613,15.625,0.000
1718676325.055,-29.297,-90.332,-397.461,-35.156,0.000
1718676325.059,-14.160,-75.195,-431.641,-14.160,0.000
1718676325.063,39.062,-41.016,-255.371,46.387,0.000
1718676325.067,49.316,-20.508,-92.285,76.660,0.000
1718676325.071,2.441,38.574,102.051,25.879,0.000
1718676325.075,-20.996,-78.125,-305.176,-36.621,0.000
1718676325.079,9.766,-145.996,-613.770,-26.367,0.000
1718676325.083,27.832,-22.461,-239.258,37.598,0.000
1718676325.087,-0.488,65.430,217.285,77.637,0.000
1718676325.091,-23.438,26.855,187.988,46.387,0.000
1718676325.095,-40.039,-154.785,-481.445,-9.277,0.000
1718676325.099,-39.551,-161.133,-634.277,-18.555,0.000
1718676325.103,-0.977,16.113,-144.531,20.996,0.000
1718676325.107,16.113,61.523,180.664,61.035,0.000
1718676325.111,-9.277,-79.590,-137.207,52.246,0.000
1718676325.115,-36.133,-93.262,-332.520,-16.602,0.000
1718676325.118,-36.621,-58.105,-404.297,-48.828,0.000
1718676325.123,0.000,-37.598,-259.277,7.812,0.000
1718676325.127,0.000,50.293,145.508,46.387,0.000
1718676325.131,0.000,58.594,208.496,14.648,0.000
1718676325.135,0.000,-55.664,-135.742,-38.574,0.000
1718676325.139,0.000,-144.043,-533.691,-45.410,0.000
1718676325.143,0.000,-100.586,-430.664,-6.348,0.000
1718676325.146,0.000,27.344,34.180,45.410,0.000
1718676325.150,0.000,43.457,152.344,45.898,0.000
1718676325.154,0.000,-58.105,-181.152,-20.508,0.000
1718676325.158,0.000,-120.605,-519.043,-51.270,0.000
1718676325.162,0.000,-40.527,-352.539,-12.695,0.000
1718676325.166,0.000,82.520,134.766,39.551,0.000
1718676325.168,-12.695,20.996,116.211,43.945,0.000
1718676325.172,13.672,-88.867,-254.395,-3.418,0.000
1718676325.176,13.184,-92.285,-449.219,-51.270,0.000
1718676325.179,-22.461,-65.918,-431.152,-21.484,0.000
1718676325.183,-27.344,-5.371,-135.742,44.922,0.000
1718676325.187,-9.766,11.230,115.234,44.922,0.000
1718676325.191,4.883,-36.621,-51.758,-6.836,0.000
1718676325.195,1.465,-111.816,-444.824,-39.551,0.000
1718676325.199,-19.531,-203.125,-745.605,-16.602,0.000
1718676325.203,-36.133,-49.316,-291.992,40.039,0.000
1718676325.207,-21.973,124.512,266.113,35.156,0.000
1718676325.211,26.367,6.836,56.641,-20.996,0.000
1718676325.215,-61.035,-134.766,-415.527,-65.918,0.000
1718676325.219,-53.223,-85.449,-466.797,-54.199,0.000
1718676325.223,-13.672,30.762,-100.098,16.602,0.000
1718676325.227,4.883,62.012,221.680,47.363,0.000
1718676325.231,-27.344,-19.043,70.801,-1.953,0.000
1718676325.235,-60.059,-152.832,-508.301,-53.711,0.000
1718676325.238,-50.781,-131.348,-600.586,-56.152,0.000
1718676325.242,-36.133,-45.410,-354.004,2.930,0.000
1718676325.246,-0.977,-44.922,-187.012,48.828,0.000
1718676325.250,-5.859,30.762,85.938,-1.465,0.000
1718676325.254,-26.367,-59.570,-331.055,-76.172,0.000
1718676325.258,-6.348,-148.926,-663.086,-68.848,0.000
1718676325.264,0.000,-12.207,0.000,-5.859,0.000
1718676325.268,0.000,101.562,0.000,29.785,0.000
1718676325.272,0.000,29.785,0.000,7.812,0.000
1718676325.276,0.000,-136.719,0.000,-41.016,0.000
1718676325.280,0.000,-150.879,0.000,-52.734,0.000
1718676325.284,0.000,-58.594,0.000,-2.930,0.000
1718676325.288,0.000,20.508,0.000,50.781,0.000
1718676325.292,0.000,-25.879,0.000,30.762,0.000
1718676325.296,0.000,-107.910,0.000,-37.598,0.000
1718676325.300,0.000,-122.070,0.000,-45.410,0.000
1718676325.304,0.000,-62.012,0.000,8.789,0.000
1718676325.307,0.000,7.324,0.000,54.199,0.000
1718676325.312,-23.438,69.336,139.160,18.555,0.000
1718676325.315,-44.434,-34.668,-220.215,-60.059,0.000
1718676325.319,-39.551,-162.109,-697.754,-71.289,0.000
1718676325.323,-13.672,-100.098,-522.461,-25.391,0.000
1718676325.327,1.953,71.289,40.527,17.578,0.000
1718676325.331,-11.719,63.477,132.324,13.184,0.000
1718676325.335,-20.996,-79.590,-283.691,-30.273,0.000
1718676325.339,-53.223,-215.332,-763.184,-42.969,0.000
1718676325.343,-55.664,-63.477,-507.324,-29.785,0.000
1718676325.347,-9.277,98.145,44.922,5.859,0.000
1718676325.351,-3.906,43.945,97.168,15.137,0.000
1718676325.355,-49.805,-27.344,-83.984,-38.574,0.000
1718676325.358,0.000,-100.098,-467.285,-83.008,0.000
1718676325.362,0.000,-87.891,-537.109,-58.594,0.000
1718676325.366,0.000,16.113,-223.633,3.906,0.000
1718676325.370,0.000,69.824,98.633,22.461,0.000
1718676325.374,0.000,-12.207,-58.594,-9.766,0.000
1718676325.378,0.000,-143.555,-574.219,-58.594,0.000
1718676325.382,0.000,-154.297,-753.906,-47.363,0.000
1718676325.386,0.000,32.715,-229.492,7.812,0.000
1718676325.390,0.000,110.840,180.664,36.621,0.000
1718676325.393,0.000,-23.926,-76.660,-11.230,0.000
1718676325.397,0.000,-191.406,-637.207,-72.754,0.000
1718676325.401,0.000,-94.727,-613.770,-55.664,0.000
1718676325.402,-67.871,68.848,-146.973,16.113,0.000
1718676325.406,-19.043,79.102,157.715,47.852,0.000
1718676325.410,26.855,25.879,103.027,5.371,0.000
1718676325.414,18.555,-62.012,-363.281,-62.500,0.000
1718676325.418,-37.109,-78.125,-514.648,-63.477,0.000
1718676325.422,-77.148,-47.852,-376.953,1.953,0.000
1718676325.426,-54.688,-47.363,-297.852,44.434,0.000
1718676325.430,-21.484,26.855,-51.758,19.531,0.000
1718676325.434,-6.348,-16.602,-276.855,-45.898,0.000
1718676325.437,-12.695,-109.863,-625.488,-72.754,0.000
1718676325.441,-35.156,-9.277,-303.711,-21.484,0.000
1718676325.445,-37.109,113.281,185.059,29.785,0.000
1718676325.450,-16.113,64.453,0.000,4.883,0.000
1718676325.454,-35.645,-97.656,0.000,-65.430,0.000
1718676325.458,-34.180,-124.512,0.000,-80.078,0.000
1718676325.462,-9.277,-15.137,0.000,-38.086,0.000
1718676325.466,10.742,63.477,0.000,1.465,0.000
1718676325.469,0.488,-18.555,0.000,-8.789,0.000
1718676325.473,-25.879,-109.863,0.000,-66.895,0.000
1718676325.477,-21.973,-99.609,0.000,-103.516,0.000
1718676325.481,-28.320,-81.543,0.000,-45.410,0.000
1718676325.485,-8.301,-76.172,0.000,31.738,0.000
1718676325.489,5.371,27.832,0.000,24.414,0.000
1718676325.493,-41.016,23.438,0.000,-38.574,0.000
1718676325.497,0.000,-116.699,-556.641,-68.848,0.000
1718676325.501,0.000,-92.285,-520.996,-26.367,0.000
1718676325.505,0.000,54.199,3.906,33.691,0.000
1718676325.509,0.000,73.242,177.246,31.250,0.000
1718676325.513,0.000,-62.500,-203.613,-35.156,0.000
1718676325.517,0.000,-184.082,-656.738,-86.914,0.000
1718676325.521,0.000,-105.957,-586.914,-56.641,0.000
1718676325.525,0.000,59.570,-97.656,12.207,0.000
1718676325.529,0.000,18.066,28.320,31.738,0.000
1718676325.533,0.000,-133.789,-417.480,-10.742,0.000
1718676325.537,0.000,-100.586,-564.453,-76.172,0.000
1718676325.540,0.000,-59.570,-509.277,-50.781,0.000
1718676325.542,-87.891,-20.508,-303.223,10.742,0.000
1718676325.546,-64.941,47.852,95.703,20.508,0.000
1718676325.550,-20.996,-1.953,51.758,-18.555,0.000
1718676325.554,-22.949,-131.348,-477.051,-81.055,0.000
1718676325.558,-47.363,-162.109,-705.566,-67.871,0.000
1718676325.562,-61.035,-53.223,-390.137,6.836,0.000
1718676325.566,-46.387,36.133,27.832,35.645,0.000
1718676325.570,-17.090,11.719,42.969,-14.160,0.000
1718676325.573,-6.348,-205.566,-644.531,-70.312,0.000
1718676325.577,-28.320,-175.781,-730.469,-61.523,0.000
1718676325.581,-57.129,51.758,-165.039,-10.742,0.000
1718676325.585,-39.062,75.195,151.367,24.902,0.000
1718676325.588,2.930,-12.695,9.277,-2.930,0.000
1718676325.592,8.789,-83.984,-344.238,-71.777,0.000
1718676325.596,-8.789,-121.094,-554.688,-85.938,0.000
1718676325.600,-20.508,-77.637,-435.059,-18.066,0.000
1718676325.604,-7.324,28.809,-12.207,31.738,0.000
1718676325.607,23.438,1.953,34.668,2.441,0.000
1718676325.611,-9.277,-89.355,-368.164,-70.801,0.000
1718676325.615,-49.316,-131.348,-665.039,-93.262,0.000
1718676325.619,-56.152,-61.523,-454.102,-29.785,0.000
1718676325.623,-63.965,74.707,98.633,42.969,0.000
1718676325.627,-43.945,63.477,173.828,35.645,0.000
1718676325.631,-31.738,-106.445,-380.371,-29.785,0.000
1718676325.633,-46.875,-174.316,-663.574,-52.246,0.000
1718676325.637,-68.848,-15.625,-347.656,-21.484,0.000
1718676325.641,-62.988,81.055,53.223,36.133,0.000
1718676325.644,-15.625,20.020,48.340,26.855,0.000
1718676325.648,4.883,-56.641,-225.586,-42.969,0.000
1718676325.652,-5.371,-127.441,-547.363,-78.125,0.000
1718676325.656,-17.090,-99.609,-573.730,-40.039,0.000
1718676325.660,-25.879,-40.039,-375.977,33.691,0.000
1718676325.664,-24.414,10.254,-62.500,23.438,0.000
1718676325.668,-35.645,2.441,-112.793,-58.105,0.000
1718676325.672,-57.129,-84.473,-525.391,-98.145,0.000
1718676325.676,-59.570,-83.008,-468.262,-47.852,0.000
1718676325.677,-62.500,47.363,28.809,28.320,0.000
1718676325.681,-45.410,93.750,223.145,33.691,0.000
1718676325.685,-13.672,-30.273,-59.082,-20.996,0.000
1718676325.689,-19.043,-135.742,-463.867,-76.172,0.000
1718676325.693,-41.016,-91.309,-524.414,-65.430,0.000
1718676325.697,-41.992,-0.488,-207.520,3.906,0.000
1718676325.701,-27.344,20.996,49.316,29.785,0.000
1718676325.705,5.859,-104.980,-350.098,-4.883,0.000
1718676325.709,21.973,-128.906,-589.844,-69.336,0.000
1718676325.713,-6.348,-54.688,-462.402,-65.918,0.000
1718676325.717,-32.715,13.184,-213.379,7.324,0.000
1718676325.720,-35.645,84.961,169.434,40.039,0.000
1718676325.725,-26.367,58.594,162.598,-12.207,0.000
1718676325.729,-52.734,-79.102,-346.680,-80.566,0.000
1718676325.733,-37.598,-145.020,-636.719,-61.035,0.000
1718676325.736,-9.277,-15.137,-243.164,1.953,0.000
1718676325.740,-15.625,93.262,212.402,31.738,0.000
1718676325.744,-31.250,-9.766,48.828,9.277,0.000
1718676325.748,-52.246,-192.871,-617.188,-49.316,0.000
1718676325.752,-66.406,-134.766,-646.484,-59.570,0.000
1718676325.756,-39.551,21.484,-260.742,-9.277,0.000
1718676325.760,-7.812,43.945,31.738,21.484,0.000
1718676325.764,-22.461,3.906,16.602,-16.113,0.000
1718676325.768,-49.316,-76.660,-382.324,-79.590,0.000
1718676325.772,-40.527,-79.590,-512.207,-86.426,0.000
1718676325.776,-11.230,-40.527,-409.668,-44.434,0.000
1718676325.780,3.906,56.641,-29.785,8.789,0.000
1718676325.784,-0.977,85.938,202.637,-1.465,0.000
1718676325.788,-45.410,-21.484,-128.906,-69.336,0.000
1718676325.791,-62.012,-156.250,-623.535,-93.262,0.000
1718676325.795,-16.602,-167.480,-651.367,-47.363,0.000
1718676325.799,21.484,66.895,62.988,11.230,0.000
1718676325.803,-15.625,104.980,241.211,10.742,0.000
1718676325.807,-84.473,-67.383,-231.934,-51.758,0.000
1718676325.811,-106.934,-107.422,-519.531,-95.703,0.000
1718676325.815,-94.727,-23.926,-380.371,-55.176,0.000
1718676325.820,0.000,59.082,52.246,15.625,0.000
1718676325.824,0.000,30.273,109.863,9.277,0.000
1718676325.828,0.000,-20.020,-108.398,-63.965,0.000
1718676325.832,0.000,-67.871,-438.965,-104.980,0.000
1718676325.836,0.000,-61.035,-486.328,-65.430,0.000
1718676325.839,0.000,-16.113,-283.691,3.906,0.000
1718676325.843,0.000,46.387,45.410,20.020,0.000
1718676325.847,0.000,44.922,53.711,-49.805,0.000
1718676325.851,0.000,-105.957,-496.582,-106.934,0.000
1718676325.855,0.000,-159.180,-703.613,-65.430,0.000
1718676325.859,0.000,35.156,-154.297,5.371,0.000
1718676325.863,0.000,138.672,249.023,21.973,0.000
1718676325.868,-22.461,15.625,40.039,-27.832,0.000
1718676325.872,-47.852,-147.949,-484.863,-83.984,0.000
1718676325.876,-32.227,-84.473,-525.879,-75.195,0.000
1718676325.879,-10.254,39.551,-148.438,-11.719,0.000
1718676325.883,-4.395,39.551,55.664,13.672,0.000
1718676325.887,-40.527,-43.945,-135.254,-32.227,0.000
1718676325.891,-70.801,-111.328,-512.695,-89.844,0.000
1718676325.895,-65.430,-51.758,-489.746,-83.008,0.000
1718676325.899,-27.344,-13.672,-346.680,-13.672,0.000
1718676325.903,9.277,-18.555,-208.008,31.250,0.000
1718676325.907,-6.836,67.383,83.984,-15.625,0.000
1718676325.911,-48.828,-17.090,-287.598,-84.473,0.000
1718676325.915,0.000,-114.258,-625.000,-73.730,0.000
1718676325.919,0.000,-3.906,-287.109,-1.465,0.000
1718676325.923,0.000,104.980,174.805,40.039,0.000
1718676325.927,0.000,53.711,145.020,8.789,0.000
1718676325.931,0.000,-104.492,-459.473,-56.641,0.000
1718676325.935,0.000,-143.066,-707.520,-66.895,0.000
1718676325.939,0.000,-15.137,-330.566,-6.348,0.000
1718676325.943,0.000,84.961,72.266,47.363,0.000
1718676325.947,0.000,-27.832,-161.133,20.996,0.000
1718676325.950,0.000,-87.402,-441.895,-53.223,0.000
1718676325.954,0.000,-40.039,-476.074,-79.102,0.000
1718676325.958,0.000,-16.113,-363.770,-31.250,0.000
1718676325.960,-52.734,62.500,16.602,36.133,0.000
1718676325.964,-33.203,88.867,202.148,30.273,0.000
1718676325.968,-20.508,-20.020,-110.840,-59.082,0.000
1718676325.972,-29.785,-125.977,-540.527,-92.285,0.000
1718676325.976,-52.246,-81.543,-446.289,-45.410,0.000
1718676325.980,-49.316,24.902,-44.922,14.648,0.000
1718676325.984,-17.090,57.617,132.324,1.465,0.000
1718676325.988,11.719,-66.895,-208.496,-66.895,0.000
1718676325.992,1.465,-207.031,-703.613,-95.703,0.000
1718676325.995,-36.133,-71.289,-527.832,-62.500,0.000
1718676325.999,-61.523,78.125,-28.809,5.859,0.000
1718676326.003,-39.062,62.988,138.672,26.855,0.000
1718676326.008,-83.984,-12.695,-9.277,-24.902,0.000
1718676326.012,-76.172,-73.730,-379.883,-76.660,0.000
1718676326.016,-39.551,-61.523,-474.609,-48.828,0.000
1718676326.019,-6.836,1.953,-201.172,29.297,0.000
1718676326.023,-21.973,68.848,146.484,40.527,0.000
1718676326.027,-59.082,-21.973,-16.602,-25.391,0.000
1718676326.031,-77.148,-138.184,-522.949,-87.402,0.000
1718676326.035,-56.641,-153.809,-741.699,-61.523,0.000
1718676326.039,-21.973,-17.578,-305.664,6.348,0.000
1718676326.043,-13.184,114.746,186.523,16.602,0.000
1718676326.047,-34.180,46.387,79.590,-26.855,0.000
1718676326.051,-62.988,-105.957,-416.016,-73.730,0.000
1718676326.055,0.000,-102.051,-572.754,-66.895,0.000
1718676326.059,0.000,45.410,-163.574,2.441,0.000
1718676326.063,0.000,92.773,187.988,38.574,0.000
1718676326.067,0.000,24.414,120.117,-7.812,0.000
1718676326.071,0.000,-67.871,-323.730,-78.125,0.000
1718676326.075,0.000,-113.281,-583.496,-79.590,0.000
1718676326.078,0.000,-34.180,-363.770,-32.715,0.000
1718676326.082,0.000,73.242,31.738,2.930,0.000
1718676326.086,0.000,77.637,166.016,-14.160,0.000
1718676326.090,0.000,-49.805,-264.160,-63.965,0.000
1718676326.094,0.000,-130.859,-606.445,-62.500,0.000
1718676326.098,0.000,-27.832,-298.828,-5.371,0.000
1718676326.102,-6.836,115.234,204.102,38.574,0.000
1718676326.106,-15.137,76.660,196.777,4.883,0.000
1718676326.110,-57.129,-115.723,-402.344,-60.547,0.000
1718676326.114,-64.941,-141.113,-620.117,-89.844,0.000
1718676326.118,-35.645,1.953,-282.227,-45.410,0.000
1718676326.122,-16.113,44.434,46.875,17.090,0.000
1718676326.126,-26.855,-41.504,-103.516,0.000,0.000
1718676326.130,-53.223,-70.312,-387.207,-63.965,0.000
1718676326.133,-58.594,-67.383,-517.090,-95.215,0.000
1718676326.137,-26.855,-64.941,-506.836,-41.504,0.000
1718676326.141,-22.461,48.828,-71.289,17.578,0.000
1718676326.145,-30.273,92.285,198.242,-2.930,0.000
1718676326.149,0.000,-0.977,-65.430,-66.406,0.000
1718676326.153,0.000,-118.652,-493.652,-97.168,0.000
1718676326.157,0.000,-83.496,-441.406,-61.035,0.000
1718676326.161,0.000,73.242,75.195,10.254,0.000
1718676326.165,0.000,96.680,231.934,22.949,0.000
1718676326.169,0.000,-82.520,-206.055,-26.855,0.000
1718676326.173,0.000,-223.633,-682.617,-51.270,0.000
1718676326.177,0.000,-73.242,-509.766,-37.598,0.000
1718676326.180,0.000,93.262,-38.574,1.465,0.000
1718676326.184,0.000,69.336,134.277,19.043,0.000
1718676326.188,0.000,5.371,14.648,-31.250,0.000
1718676326.192,0.000,-50.781,-366.211,-92.773,0.000
1718676326.194,-47.852,-55.176,-494.629,-65.918,0.000
1718676326.198,-56.641,11.230,-225.586,6.348,0.000
1718676326.202,-20.020,77.637,122.559,19.043,0.000
1718676326.206,9.766,43.945,122.559,-25.391,0.000
1718676326.210,2.441,-65.918,-364.746,-83.984,0.000
1718676326.214,-25.879,-155.762,-730.469,-66.895,0.000
1718676326.218,-35.645,-23.926,-295.410,8.301,0.000
1718676326.222,-43.457,136.719,229.980,31.250,0.000
1718676326.226,-30.762,32.227,35.156,-14.648,0.000
1718676326.230,-23.438,-178.711,-620.117,-75.684,0.000
1718676326.234,-48.340,-108.887,-628.418,-76.660,0.000
1718676326.237,-70.801,69.824,-144.531,-23.438,0.000
1718676326.242,-5.371,96.191,148.926,11.719,0.000
1718676326.246,-23.926,46.387,97.656,-23.926,0.000
1718676326.250,-52.246,-35.645,-280.762,-92.773,0.000
1718676326.254,-41.504,-66.406,-479.980,-87.402,0.000
1718676326.258,-0.488,-18.555,-338.867,-21.973,0.000
